from_wps_url,to_clean_url,n_hops,redirect_type,final_status
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/que-es-un-banco/los-bancos-aliados,https://www.bancodebogota.com/educacion-financiera,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/que-es-un-banco/sabes-como-funciona-la-economia,https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/como-funciona-la-economia,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/seguridad-financiera-home,https://www.bancodebogota.com/educacion-financiera,2,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/seguridad-financiera/alguien-que-te-cuida,https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/defensor-del-consumidor,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/seguridad-financiera/deberes-y-derechos-del-consumidor-financiero,https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/deberes-y-derechos-del-consumidor-financiero,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/seguridad-financiera/los-seguros-para-una-vida-tranquila,https://www.bancodebogota.com/educacion-financiera/economia-familiar/que-es-un-seguro-y-cuales-son-los-tipos,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/articulos-educacion-financiera/seguridad-financiera/que-es-banca-movil,https://www.bancodebogota.com/educacion-financiera,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/educacion-financiera/buen-manejo-de-tus-pagos/ley-de-habeas-data,https://www.bancodebogota.com/educacion-financiera/nuestra-organizacion/ley-de-habeas-data,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/empresas/,https://www.bancodebogota.com/empresas,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/formato-apertura-productos,https://www.bancodebogota.com/personas/informacion-productos-servicios/formato-apertura-productos,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/informacion-productos-servicios,https://www.bancodebogota.com/personas/informacion-productos-servicios,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/nuestra-organizacion/sala-de-prensa/2019/capacitacion-educacion-financiera-banco-de-bogota,https://www.bancodebogota.com/educacion-financiera,2,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/personas,https://www.bancodebogota.com/personas,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/personas/,https://www.bancodebogota.com/personas,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-comercio-internacional-y-tesoreria,https://www.bancodebogota.com/empresas/comercio-internacional-y-tesoreria,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-credito-constructor,https://www.bancodebogota.com/empresas/productos-de-credito/credito-constructor,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-financiacion,https://www.bancodebogota.com/empresas/productos-de-credito,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-informacion,https://www.bancodebogota.com/empresas/soluciones-de-informacion,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-inversion-y-liquidez,https://www.bancodebogota.com/empresas/inversion-y-liquidez,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-leasing,https://www.bancodebogota.com/empresas/leasing,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-leasing/,https://www.bancodebogota.com/empresas/leasing,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-logistica,https://www.bancodebogota.com/empresas/soluciones-de-logistica,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-de-recaudo-y-pagos,https://www.bancodebogota.com/empresas/recaudos-y-pagos,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-fiduciarias,https://www.bancodebogota.com/empresas/inversion-y-liquidez/fiducias,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-empresas/soluciones-financiacion-estructurada,https://www.bancodebogota.com/empresas/soluciones-financiacion-estructurada,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/bienes-e-inmuebles-catalogo,https://www.bancodebogota.com/personas/bienes-e-inmuebles,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cdt-e-inversion,https://www.bancodebogota.com/personas/cdt,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cdt-e-inversion/cdt-confianza,https://www.bancodebogota.com/personas/cdt,2,http_3xx,200
